recvcpu,seq,origseq,latency,sendtime,recvtime,dest,responder,outttl,recvttl,sport,dport,protocol,outipid,inipid
4,171,64596,436155,3376309201834,3376309637989,10.10.4.2,10.10.1.2,1,64,34004,5020,6,27746,27746
4,173,39991,816703,3376330455111,3376331271814,10.10.4.2,10.10.1.2,1,64,34004,5020,6,28646,28646
4,175,46107,959726,3376351323728,3376352283454,10.10.4.2,10.10.1.2,1,64,34004,5020,6,29501,29501
4,177,21758,793991,3376372237061,3376373031052,10.10.4.2,10.10.1.2,1,64,34004,5020,6,30401,30401
4,179,62688,711180,3376393413854,3376394125034,10.10.4.2,10.10.1.2,1,64,34004,5020,6,31301,31301
4,181,38083,746799,3376414523770,3376415270569,10.10.4.2,10.10.1.2,1,64,34004,5020,6,32201,32201
4,183,13478,811841,3376436326451,3376437138292,10.10.4.2,10.10.1.2,1,64,34004,5020,6,33101,33101
4,185,34023,399787,3376458284118,3376458683905,10.10.4.2,10.10.1.2,1,64,34004,5020,6,34063,34063
4,187,33896,801565,3376479339035,3376480140600,10.10.4.2,10.10.1.2,1,64,34004,5020,6,34991,34991
4,189,21508,428251,3376501266280,3376501694531,10.10.4.2,10.10.1.2,1,64,34004,5020,6,35969,35969
4,191,23593,669565,3376524824395,3376525493960,10.10.4.2,10.10.1.2,1,64,34004,5020,6,36926,36926
7,96,9327,11481031,3375517104262,3375528585293,10.10.4.2,10.10.3.2,2,63,34004,5020,6,61107,61107
7,98,46164,11525346,3375538119140,3375549644486,10.10.4.2,10.10.3.2,2,63,34004,5020,6,61917,61917
7,100,17466,11229104,3375558523292,3375569752396,10.10.4.2,10.10.3.2,2,63,34004,5020,6,62727,62727
7,102,23582,11350851,3375580428527,3375591779378,10.10.4.2,10.10.3.2,2,63,34004,5020,6,63582,63582
7,104,60419,11888691,3375601085258,3375612973949,10.10.4.2,10.10.3.2,2,63,34004,5020,6,64392,64392
7,106,1256,11392275,3375622600004,3375633992279,10.10.4.2,10.10.3.2,2,63,34004,5020,6,65247,65247
7,108,38093,11929770,3375643397865,3375655327635,10.10.4.2,10.10.3.2,2,63,34004,5020,6,521,521
7,110,9395,11982523,3375664434987,3375676417510,10.10.4.2,10.10.3.2,2,63,34004,5020,6,1331,1331
